iid,id,gender,condtn,wave,round,order,partner,pid,match,dec_o,dec
147,6,0,2,7,16,3,14,171,0,0,0
147,6,0,2,7,16,7,15,172,1,1,1
147,6,0,2,7,16,4,16,173,0,0,0
189,6,1,1,8,10,4,1,174,0,1,0
189,6,1,1,8,10,3,2,175,0,1,0
189,6,1,1,8,10,10,3,176,0,0,0
189,6,1,1,8,10,7,4,177,0,0,0
189,6,1,1,8,10,1,5,178,0,1,0
189,6,1,1,8,10,2,6,179,0,0,0
189,6,1,1,8,10,5,7,180,0,0,0
189,6,1,1,8,10,8,8,181,0,1,0
189,6,1,1,8,10,9,9,182,0,0,0
189,6,1,1,8,10,6,10,183,0,0,0
179,6,0,1,8,10,7,1,184,0,1,0
179,6,0,1,8,10,3,2,185,0,1,0
179,6,0,1,8,10,6,3,186,0,1,0
179,6,0,1,8,10,9,4,187,0,1,0
179,6,0,1,8,10,8,5,188,0,0,0
179,6,0,1,8,10,2,6,189,0,0,0
179,6,0,1,8,10,4,7,190,1,1,1
179,6,0,1,8,10,10,8,191,0,1,0
179,6,0,1,8,10,1,9,192,0,1,0
179,6,0,1,8,10,5,10,193,0,1,0
219,6,1,2,9,20,1,1,194,0,1,0
219,6,1,2,9,20,5,2,195,0,0,1
219,6,1,2,9,20,4,3,196,1,1,1
219,6,1,2,9,20,2,4,197,0,0,1
219,6,1,2,9,20,13,5,198,0,0,0
219,6,1,2,9,20,18,6,199,1,1,1
219,6,1,2,9,20,17,7,200,0,0,1
219,6,1,2,9,20,8,8,201,0,0,0
219,6,1,2,9,20,11,9,202,0,0,0
219,6,1,2,9,20,10,10,203,0,0,1
219,6,1,2,9,20,16,11,204,0,0,1
219,6,1,2,9,20,12,12,205,0,0,1
219,6,1,2,9,20,15,13,206,0,1,0
219,6,1,2,9,20,3,14,207,1,1,1
219,6,1,2,9,20,14,15,208,1,1,1
219,6,1,2,9,20,19,16,209,0,0,0
219,6,1,2,9,20,20,17,210,0,1,0
219,6,1,2,9,20,6,18,211,1,1,1
219,6,1,2,9,20,9,19,212,1,1,1
219,6,1,2,9,20,7,20,213,0,0,1
199,6,0,2,9,20,15,1,214,0,1,0
199,6,0,2,9,20,17,2,215,1,1,1
199,6,0,2,9,20,4,3,216,0,1,0
199,6,0,2,9,20,10,4,217,1,1,1
199,6,0,2,9,20,1,5,218,0,0,1
199,6,0,2,9,20,18,6,219,1,1,1
199,6,0,2,9,20,6,7,220,0,0,0
199,6,0,2,9,20,13,8,221,1,1,1
199,6,0,2,9,20,8,9,222,0,1,0
199,6,0,2,9,20,2,10,223,0,1,0
199,6,0,2,9,20,20,11,224,0,1,0
199,6,0,2,9,20,5,12,225,0,0,1
199,6,0,2,9,20,19,13,226,1,1,1
199,6,0,2,9,20,16,14,227,0,1,0
199,6,0,2,9,20,11,15,228,0,0,0
199,6,0,2,9,20,14,16,229,0,0,0
199,6,0,2,9,20,3,17,230,0,1,0
199,6,0,2,9,20,12,18,231,0,1,0
199,6,0,2,9,20,7,19,232,0,1,0
199,6,0,2,9,20,9,20,233,0,1,0
248,6,1,1,10,9,3,1,234,0,0,0
248,6,1,1,10,9,5,2,235,1,1,1
248,6,1,1,10,9,6,3,236,0,1,0
248,6,1,1,10,9,7,4,237,0,1,0
248,6,1,1,10,9,2,5,238,0,1,0
248,6,1,1,10,9,1,6,239,0,1,0
248,6,1,1,10,9,9,7,240,0,0,1
248,6,1,1,10,9,4,8,241,1,1,1
248,6,1,1,10,9,8,9,242,1,1,1
239,6,0,1,10,9,5,1,243,0,0,1
239,6,0,1,10,9,2,2,244,0,0,0
239,6,0,1,10,9,4,3,245,1,1,1
239,6,0,1,10,9,9,4,246,0,1,0
239,6,0,1,10,9,7,5,247,0,1,0
239,6,0,1,10,9,1,6,248,0,0,1
239,6,0,1,10,9,3,7,249,0,0,0
239,6,0,1,10,9,8,8,250,0,0,1
239,6,0,1,10,9,6,9,251,0,0,0
278,6,1,2,11,21,11,1,252,0,0,1
278,6,1,2,11,21,18,2,253,0,0,0
278,6,1,2,11,21,5,3,254,0,0,0
278,6,1,2,11,21,6,4,255,0,0,0
278,6,1,2,11,21,21,5,256,0,0,1
278,6,1,2,11,21,4,6,257,0,0,0
278,6,1,2,11,21,19,7,258,0,0,0
278,6,1,2,11,21,15,8,259,0,0,1
278,6,1,2,11,21,1,9,260,0,0,0
278,6,1,2,11,21,17,10,261,0,0,0
278,6,1,2,11,21,10,11,262,0,0,1
278,6,1,2,11,21,7,12,263,0,0,1
278,6,1,2,11,21,8,13,264,0,0,0
278,6,1,2,11,21,12,14,265,0,0,0
278,6,1,2,11,21,3,15,266,0,0,1
278,6,1,2,11,21,14,16,267,0,0,0
278,6,1,2,11,21,2,17,268,0,0,1
278,6,1,2,11,21,13,18,269,0,0,0
278,6,1,2,11,21,16,19,270,0,0,0
278,6,1,2,11,21,9,20,271,0,0,0
278,6,1,2,11,21,20,21,272,0,0,0
257,6,0,2,11,21,3,1,273,0,0,0
257,6,0,2,11,21,5,2,274,0,0,0
257,6,0,2,11,21,18,3,275,0,1,0
257,6,0,2,11,21,10,4,276,0,0,0
257,6,0,2,11,21,11,5,277,0,0,0
257,6,0,2,11,21,4,6,278,0,0,0
257,6,0,2,11,21,6,7,279,0,0,0
257,6,0,2,11,21,17,8,280,0,0,0
257,6,0,2,11,21,15,9,281,0,1,0
257,6,0,2,11,21,14,10,282,0,1,0
257,6,0,2,11,21,13,11,283,0,1,0
257,6,0,2,11,21,16,12,284,0,1,0
257,6,0,2,11,21,8,13,285,0,1,0
257,6,0,2,11,21,19,14,286,0,0,0
257,6,0,2,11,21,20,15,287,0,1,0
257,6,0,2,11,21,21,16,288,0,0,0
257,6,0,2,11,21,1,17,289,0,1,0
257,6,0,2,11,21,9,18,290,0,1,0
257,6,0,2,11,21,2,19,291,0,1,0
257,6,0,2,11,21,12,20,292,0,1,0
257,6,0,2,11,21,7,21,293,0,0,0
313,6,1,2,12,14,13,1,294,0,0,0
313,6,1,2,12,14,12,2,295,0,1,0
313,6,1,2,12,14,5,3,296,0,1,0
313,6,1,2,12,14,4,4,297,0,0,1
313,6,1,2,12,14,7,5,298,0,1,0
313,6,1,2,12,14,11,6,299,0,1,0
313,6,1,2,12,14,14,7,300,0,1,0
313,6,1,2,12,14,10,8,301,0,1,0
313,6,1,2,12,14,6,10,302,0,0,0
313,6,1,2,12,14,9,11,303,1,1,1
313,6,1,2,12,14,1,12,304,0,0,0
313,6,1,2,12,14,8,13,305,0,0,0
313,6,1,2,12,14,2,14,306,0,1,0
313,6,1,2,12,14,3,15,307,0,1,0
299,6,0,2,12,14,4,1,308,0,1,0
299,6,0,2,12,14,7,2,309,0,0,0
299,6,0,2,12,14,14,3,310,0,0,0
299,6,0,2,12,14,9,4,311,0,0,1
299,6,0,2,12,14,3,5,312,0,0,1
299,6,0,2,12,14,11,6,313,0,0,1
299,6,0,2,12,14,12,7,314,0,0,0
299,6,0,2,12,14,13,8,315,0,1,0
299,6,0,2,12,14,1,9,316,1,1,1
299,6,0,2,12,14,5,10,317,0,0,0
299,6,0,2,12,14,2,11,318,0,1,0
299,6,0,2,12,14,8,12,319,0,1,0
299,6,0,2,12,14,6,13,320,0,0,0
299,6,0,2,12,14,10,14,321,0,0,0
337,6,1,1,13,10,2,1,322,1,1,1
337,6,1,1,13,10,6,2,323,0,0,1
337,6,1,1,13,10,5,3,324,0,1,0
337,6,1,1,13,10,7,4,325,1,1,1
337,6,1,1,13,10,4,5,326,1,1,1
337,6,1,1,13,10,10,6,327,0,0,1
337,6,1,1,13,10,3,7,328,0,0,1
337,6,1,1,13,10,1,8,329,0,0,1
337,6,1,1,13,10,8,9,330,0,0,1
337,6,1,1,13,10,9,10,331,0,0,0
327,6,0,1,13,9,5,1,332,0,1,0
327,6,0,1,13,9,4,2,333,0,1,0
327,6,0,1,13,9,2,3,334,0,1,0
327,6,0,1,13,9,7,4,335,0,1,0
327,6,0,1,13,9,3,5,336,0,1,0
327,6,0,1,13,9,9,6,337,0,1,0
327,6,0,1,13,9,1,7,338,0,1,0
327,6,0,1,13,9,8,8,339,0,0,0
327,6,0,1,13,9,6,9,340,0,1,0
366,6,1,2,14,20,14,1,341,1,1,1
366,6,1,2,14,20,11,2,342,0,1,0
366,6,1,2,14,20,17,3,343,0,1,0
366,6,1,2,14,20,18,4,344,1,1,1
366,6,1,2,14,20,6,5,345,1,1,1
366,6,1,2,14,20,19,6,346,1,1,1
366,6,1,2,14,20,3,7,347,0,1,0
366,6,1,2,14,20,5,8,348,0,1,0
366,6,1,2,14,20,16,9,349,1,1,1
366,6,1,2,14,20,12,10,350,1,1,1
366,6,1,2,14,20,20,11,351,0,1,0
366,6,1,2,14,20,1,12,352,0,1,0
366,6,1,2,14,20,2,13,353,0,1,0
366,6,1,2,14,20,8,14,354,1,1,1
366,6,1,2,14,20,9,15,355,1,1,1
366,6,1,2,14,20,13,16,356,0,0,0
366,6,1,2,14,20,15,17,357,0,0,1
366,6,1,2,14,20,7,18,358,1,1,1
366,6,1,2,14,20,4,19,359,1,1,1
366,6,1,2,14,20,10,20,360,0,1,0
346,6,0,2,14,18,7,1,361,0,0,0
346,6,0,2,14,18,1,2,362,0,1,0
346,6,0,2,14,18,16,3,363,0,1,0
346,6,0,2,14,18,18,4,364,0,1,0
346,6,0,2,14,18,14,5,365,0,0,1
346,6,0,2,14,18,17,6,366,1,1,1
346,6,0,2,14,18,10,7,367,1,1,1
346,6,0,2,14,18,8,8,368,0,1,0
346,6,0,2,14,18,12,9,369,0,1,0
346,6,0,2,14,18,6,10,370,1,1,1
346,6,0,2,14,18,9,11,371,0,1,0
346,6,0,2,14,18,4,12,372,1,1,1
346,6,0,2,14,18,5,13,373,1,1,1
346,6,0,2,14,18,15,14,374,0,0,0
346,6,0,2,14,18,11,15,375,0,1,0
346,6,0,2,14,18,13,16,376,0,0,0
346,6,0,2,14,18,2,17,377,0,1,0
346,6,0,2,14,18,3,18,378,1,1,1
402,6,1,2,15,18,18,1,379,1,1,1
402,6,1,2,15,18,15,2,380,0,0,0
402,6,1,2,15,18,16,3,381,0,0,1
402,6,1,2,15,18,10,4,382,0,0,1
402,6,1,2,15,18,1,5,383,0,0,1
402,6,1,2,15,18,9,6,384,0,0,1
402,6,1,2,15,18,5,7,385,0,0,0
402,6,1,2,15,18,7,8,386,0,0,0
402,6,1,2,15,18,6,9,387,0,0,1
402,6,1,2,15,18,2,10,388,0,0,1
402,6,1,2,15,18,13,11,389,0,0,1
402,6,1,2,15,18,11,12,390,0,1,0
402,6,1,2,15,18,3,13,391,0,0,1
402,6,1,2,15,18,8,14,392,0,0,0
402,6,1,2,15,18,14,15,393,0,0,0
402,6,1,2,15,18,12,16,394,0,0,1
402,6,1,2,15,18,4,17,395,0,0,0
402,6,1,2,15,18,17,18,396,0,0,1
384,6,0,2,15,19,13,1,397,0,1,0
384,6,0,2,15,19,4,2,398,1,1,1
384,6,0,2,15,19,8,3,399,0,0,1
384,6,0,2,15,19,6,4,400,1,1,1
384,6,0,2,15,19,3,5,401,0,0,1
384,6,0,2,15,19,9,6,402,0,1,0
384,6,0,2,15,19,2,7,403,0,1,0
384,6,0,2,15,19,19,8,404,1,1,1
384,6,0,2,15,19,11,9,405,0,0,0
384,6,0,2,15,19,18,10,406,0,1,0
384,6,0,2,15,19,12,11,407,1,1,1
384,6,0,2,15,19,10,12,408,0,1,0
384,6,0,2,15,19,1,13,409,1,1,1
384,6,0,2,15,19,7,14,410,0,0,1
384,6,0,2,15,19,16,15,411,0,0,1
384,6,0,2,15,19,15,16,412,1,1,1
384,6,0,2,15,19,14,17,413,0,0,0
384,6,0,2,15,19,5,18,414,1,1,1
384,6,0,2,15,19,17,19,415,0,1,0
427,6,1,1,16,6,5,1,416,0,0,0
427,6,1,1,16,6,3,2,417,0,0,0
427,6,1,1,16,6,2,3,418,0,0,0
427,6,1,1,16,6,1,4,419,0,1,0
427,6,1,1,16,6,6,5,420,0,0,0
427,6,1,1,16,6,4,6,421,0,0,0
421,6,0,1,16,8,1,1,422,0,0,1
421,6,0,1,16,8,2,2,423,1,1,1
421,6,0,1,16,8,5,3,424,0,1,0
421,6,0,1,16,8,8,4,425,0,1,0
421,6,0,1,16,8,3,5,426,0,0,0
421,6,0,1,16,8,6,6,427,0,0,0
421,6,0,1,16,8,4,7,428,1,1,1
421,6,0,1,16,8,7,8,429,0,0,1
445,6,1,2,17,11,8,1,430,0,0,0
445,6,1,2,17,11,9,2,431,0,0,0
445,6,1,2,17,11,10,3,432,1,1,1
445,6,1,2,17,11,4,4,433,0,0,1
445,6,1,2,17,11,5,5,434,0,0,0
445,6,1,2,17,11,7,6,435,0,0,0
445,6,1,2,17,11,6,7,436,0,0,1
445,6,1,2,17,11,1,8,437,0,1,0
445,6,1,2,17,11,2,9,438,0,1,0
445,6,1,2,17,11,3,10,439,1,1,1
435,6,0,2,17,14,5,1,440,0,0,1
435,6,0,2,17,14,2,2,441,1,1,1
435,6,0,2,17,14,3,3,442,0,1,0
435,6,0,2,17,14,12,4,443,0,0,0
435,6,0,2,17,14,11,5,444,0,0,1
435,6,0,2,17,14,10,6,445,0,0,0
435,6,0,2,17,14,4,7,446,0,0,0
435,6,0,2,17,14,7,8,447,0,0,0
435,6,0,2,17,14,1,9,448,1,1,1
435,6,0,2,17,14,14,10,449,1,1,1
435,6,0,2,17,14,6,11,450,0,0,1
435,6,0,2,17,14,9,12,451,0,0,0
435,6,0,2,17,14,13,13,452,0,0,0
435,6,0,2,17,14,8,14,453,0,0,0
465,6,1,1,18,6,5,1,454,0,0,1
465,6,1,1,18,6,4,2,455,0,0,1
465,6,1,1,18,6,3,3,456,0,0,1
465,6,1,1,18,6,2,4,457,0,1,0
465,6,1,1,18,6,1,5,458,0,0,0
465,6,1,1,18,6,6,6,459,0,0,1
459,6,0,1,18,6,2,1,460,0,0,0
459,6,0,1,18,6,3,2,461,0,1,0
459,6,0,1,18,6,1,3,462,0,1,0
459,6,0,1,18,6,4,4,463,0,0,0
459,6,0,1,18,6,5,5,464,0,1,0
459,6,0,1,18,6,6,6,465,0,1,0
486,6,1,2,19,15,2,1,466,0,0,1
486,6,1,2,19,15,9,2,467,0,1,0
486,6,1,2,19,15,5,3,468,0,0,0
486,6,1,2,19,15,4,4,469,0,0,0
486,6,1,2,19,15,12,5,470,0,1,0
486,6,1,2,19,15,11,6,471,0,0,0
486,6,1,2,19,15,15,7,472,0,0,0
486,6,1,2,19,15,8,8,473,0,1,0
486,6,1,2,19,15,7,9,474,1,1,1
486,6,1,2,19,15,14,10,475,0,1,0
486,6,1,2,19,15,13,11,476,0,1,0
486,6,1,2,19,15,3,12,477,0,0,0
486,6,1,2,19,15,1,14,478,0,0,1
486,6,1,2,19,15,6,15,479,0,0,1
486,6,1,2,19,15,10,16,480,0,0,0
471,6,0,2,19,15,13,1,481,0,0,0
471,6,0,2,19,15,14,2,482,0,0,0
471,6,0,2,19,15,6,3,483,0,0,0
471,6,0,2,19,15,12,4,484,0,1,0
471,6,0,2,19,15,9,5,485,0,1,0
471,6,0,2,19,15,11,6,486,0,0,0
471,6,0,2,19,15,5,7,487,0,1,0
471,6,0,2,19,15,15,8,488,0,0,0
471,6,0,2,19,15,1,9,489,1,1,1
471,6,0,2,19,15,7,10,490,0,1,0
471,6,0,2,19,15,2,11,491,0,0,1
471,6,0,2,19,15,10,12,492,0,1,0
471,6,0,2,19,15,3,13,493,0,0,0
471,6,0,2,19,15,4,14,494,0,1,0
471,6,0,2,19,15,8,15,495,0,0,0
506,6,1,1,20,6,4,1,496,0,0,1
506,6,1,1,20,6,6,2,497,0,0,0
506,6,1,1,20,6,1,3,498,0,0,0
506,6,1,1,20,6,5,4,499,0,0,0
506,6,1,1,20,6,2,5,500,0,0,1
506,6,1,1,20,6,3,6,501,0,0,0
501,6,0,1,20,7,5,1,502,0,1,0
501,6,0,1,20,7,1,2,503,0,1,0
501,6,0,1,20,7,7,4,504,1,1,1
501,6,0,1,20,7,6,5,505,0,0,0
501,6,0,1,20,7,4,6,506,0,0,0
501,6,0,1,20,7,3,7,507,0,0,1
501,6,0,1,20,7,2,8,508,0,1,0
536,6,1,2,21,22,19,1,509,0,1,0
536,6,1,2,21,22,10,2,510,1,1,1
536,6,1,2,21,22,13,3,511,0,0,0
536,6,1,2,21,22,5,4,512,0,0,0
536,6,1,2,21,22,20,5,513,0,0,0
536,6,1,2,21,22,14,6,514,0,1,0
536,6,1,2,21,22,8,7,515,0,0,0
536,6,1,2,21,22,16,8,516,1,1,1
536,6,1,2,21,22,21,9,517,0,0,0
536,6,1,2,21,22,4,10,518,0,1,0
536,6,1,2,21,22,18,11,519,0,0,0
536,6,1,2,21,22,7,12,520,0,0,0
536,6,1,2,21,22,6,13,521,0,1,0
536,6,1,2,21,22,2,14,522,0,0,0
536,6,1,2,21,22,3,15,523,0,1,0
536,6,1,2,21,22,9,16,524,1,1,1
536,6,1,2,21,22,15,17,525,0,0,0
536,6,1,2,21,22,12,18,526,0,1,0
536,6,1,2,21,22,11,19,527,0,0,0
536,6,1,2,21,22,17,20,528,0,0,0
536,6,1,2,21,22,1,21,529,0,0,0
536,6,1,2,21,22,22,22,530,0,1,0
514,6,0,2,21,22,3,1,531,0,0,0
514,6,0,2,21,22,22,2,532,0,1,0
514,6,0,2,21,22,15,3,533,0,0,1
514,6,0,2,21,22,2,4,534,0,1,0
514,6,0,2,21,22,21,5,535,0,0,1
514,6,0,2,21,22,14,6,536,0,0,1
514,6,0,2,21,22,4,7,537,0,0,0
514,6,0,2,21,22,9,8,538,0,0,1
514,6,0,2,21,22,13,9,539,0,0,1
514,6,0,2,21,22,6,10,540,0,1,0
514,6,0,2,21,22,16,11,541,0,0,0
514,6,0,2,21,22,11,12,542,0,0,0
514,6,0,2,21,22,5,13,543,0,0,0
514,6,0,2,21,22,12,14,544,0,1,0
514,6,0,2,21,22,20,15,545,0,0,0
514,6,0,2,21,22,17,16,546,0,0,1
514,6,0,2,21,22,1,17,547,0,0,1
514,6,0,2,21,22,8,18,548,0,0,1
514,6,0,2,21,22,10,19,549,0,0,0
514,6,0,2,21,22,19,20,550,0,0,1
514,6,0,2,21,22,18,21,551,0,0,1
514,6,0,2,21,22,7,22,552,0,0,1
127,6,1,1,5,10,7,7,0,0,0,0
17,7,1,1,1,10,1,1,1,0,1,0
17,7,1,1,1,10,7,2,2,0,1,0
17,7,1,1,1,10,3,3,3,0,0,0
17,7,1,1,1,10,10,4,4,0,0,1
17,7,1,1,1,10,8,5,5,0,1,0
17,7,1,1,1,10,2,6,6,0,1,0
17,7,1,1,1,10,9,7,7,0,1,0
17,7,1,1,1,10,4,8,8,0,1,0
17,7,1,1,1,10,5,9,9,1,1,1
17,7,1,1,1,10,6,10,10,0,1,0
7,7,0,1,1,10,2,1,11,0,0,0
7,7,0,1,1,10,1,2,12,0,1,0
7,7,0,1,1,10,8,3,13,0,1,0
7,7,0,1,1,10,3,4,14,1,1,1
7,7,0,1,1,10,5,5,15,0,1,0
7,7,0,1,1,10,4,6,16,0,1,0
7,7,0,1,1,10,9,7,17,0,0,1
7,7,0,1,1,10,10,8,18,0,1,0
7,7,0,1,1,10,6,9,19,1,1,1
7,7,0,1,1,10,7,10,20,0,0,1
46,7,1,2,2,19,7,1,21,0,0,0
46,7,1,2,2,19,9,2,22,0,1,0
46,7,1,2,2,19,5,3,23,0,1,0
46,7,1,2,2,19,12,4,24,0,1,0
46,7,1,2,2,19,14,5,25,0,0,1
46,7,1,2,2,19,15,6,26,0,0,1
46,7,1,2,2,19,6,7,27,1,1,1
46,7,1,2,2,19,3,8,28,1,1,1
46,7,1,2,2,19,11,9,29,0,1,0
46,7,1,2,2,19,17,10,30,0,0,0
46,7,1,2,2,19,10,11,31,0,0,1
46,7,1,2,2,19,1,12,32,0,0,1
46,7,1,2,2,19,2,13,33,0,0,0
46,7,1,2,2,19,4,14,34,1,1,1
46,7,1,2,2,19,19,15,35,1,1,1
46,7,1,2,2,19,8,16,36,0,0,0
46,7,1,2,2,19,13,17,37,0,1,0
46,7,1,2,2,19,16,19,38,0,0,1
46,7,1,2,2,19,18,20,39,0,0,0
27,7,0,2,2,16,5,1,40,0,0,0
27,7,0,2,2,16,6,2,41,0,1,0
27,7,0,2,2,16,7,3,42,0,1,0
27,7,0,2,2,16,10,4,43,0,1,0
27,7,0,2,2,16,14,5,44,0,1,0
27,7,0,2,2,16,1,6,45,0,1,0
27,7,0,2,2,16,4,7,46,1,1,1
27,7,0,2,2,16,11,8,47,0,1,0
27,7,0,2,2,16,15,9,48,0,1,0
27,7,0,2,2,16,2,10,49,0,1,0
27,7,0,2,2,16,3,11,50,1,1,1
27,7,0,2,2,16,12,12,51,0,1,0
27,7,0,2,2,16,13,13,52,0,1,0
27,7,0,2,2,16,8,14,53,0,1,0
27,7,0,2,2,16,9,15,54,0,1,0
27,7,0,2,2,16,16,16,55,0,1,0
72,7,1,1,3,10,1,1,56,0,0,1
72,7,1,1,3,10,10,2,57,0,1,0
72,7,1,1,3,10,3,3,58,0,0,1
72,7,1,1,3,10,4,4,59,0,0,0
72,7,1,1,3,10,2,5,60,0,0,0
72,7,1,1,3,10,5,6,61,0,0,0
72,7,1,1,3,10,9,7,62,0,0,1
72,7,1,1,3,10,8,8,63,0,0,0
72,7,1,1,3,10,6,9,64,0,1,0
72,7,1,1,3,10,7,10,65,0,0,0
62,7,0,1,3,10,5,1,66,0,1,0
62,7,0,1,3,10,1,2,67,1,1,1
62,7,0,1,3,10,6,3,68,0,1,0
62,7,0,1,3,10,7,4,69,1,1,1
62,7,0,1,3,10,2,5,70,0,0,0
62,7,0,1,3,10,10,6,71,0,0,0
62,7,0,1,3,10,9,7,72,0,1,0
62,7,0,1,3,10,3,8,73,0,1,0
62,7,0,1,3,10,8,9,74,1,1,1
62,7,0,1,3,10,4,10,75,0,1,0
100,7,1,2,4,18,15,1,76,0,0,0
100,7,1,2,4,18,2,2,77,0,0,0
100,7,1,2,4,18,8,3,78,0,0,1
100,7,1,2,4,18,7,4,79,0,0,0
100,7,1,2,4,18,6,5,80,0,0,0
100,7,1,2,4,18,11,6,81,0,0,1
100,7,1,2,4,18,16,7,82,0,1,0
100,7,1,2,4,18,4,8,83,0,0,0
100,7,1,2,4,18,5,9,84,0,0,0
100,7,1,2,4,18,12,10,85,0,0,0
100,7,1,2,4,18,17,11,86,1,1,1
100,7,1,2,4,18,1,12,87,0,0,1
100,7,1,2,4,18,18,13,88,0,0,0
100,7,1,2,4,18,13,14,89,0,1,0
100,7,1,2,4,18,14,15,90,0,1,0
100,7,1,2,4,18,3,16,91,0,0,1
100,7,1,2,4,18,9,17,92,0,0,0
100,7,1,2,4,18,10,18,93,1,1,1
82,7,0,2,4,18,10,1,94,1,1,1
82,7,0,2,4,18,12,2,95,0,0,0
82,7,0,2,4,18,18,3,96,0,1,0
82,7,0,2,4,18,6,4,97,0,0,0
82,7,0,2,4,18,15,5,98,0,1,0
82,7,0,2,4,18,3,6,99,1,1,1
82,7,0,2,4,18,16,7,100,0,0,1
82,7,0,2,4,18,1,8,101,0,1,0
82,7,0,2,4,18,5,9,102,0,1,0
82,7,0,2,4,18,2,10,103,0,0,0
82,7,0,2,4,18,11,11,104,0,1,0
82,7,0,2,4,18,14,12,105,1,1,1
82,7,0,2,4,18,4,13,106,0,0,0
82,7,0,2,4,18,13,14,107,1,1,1
82,7,0,2,4,18,17,15,108,0,0,1
82,7,0,2,4,18,9,16,109,1,1,1
82,7,0,2,4,18,8,17,110,0,0,0
82,7,0,2,4,18,7,18,111,0,0,0
128,7,1,1,5,10,1,1,112,1,1,1
128,7,1,1,5,10,4,2,113,1,1,1
128,7,1,1,5,10,2,3,114,1,1,1
128,7,1,1,5,10,6,4,115,1,1,1
128,7,1,1,5,10,3,5,116,0,0,1
128,7,1,1,5,10,7,6,117,0,0,1
128,7,1,1,5,10,10,10,119,1,1,1
128,7,1,1,5,10,8,11,120,1,1,1
128,7,1,1,5,10,5,12,121,0,1,0
164,7,1,2,7,16,6,1,142,0,1,0
164,7,1,2,7,16,7,2,143,0,1,0
164,7,1,2,7,16,10,3,144,0,0,0
164,7,1,2,7,16,11,4,145,0,1,0
164,7,1,2,7,16,1,5,146,1,1,1
164,7,1,2,7,16,16,6,147,0,0,0
164,7,1,2,7,16,15,7,148,0,0,0
164,7,1,2,7,16,14,8,149,0,0,0
164,7,1,2,7,16,5,9,150,0,0,1
164,7,1,2,7,16,3,10,151,0,0,1
164,7,1,2,7,16,9,11,152,1,1,1
164,7,1,2,7,16,8,12,153,0,1,0
164,7,1,2,7,16,12,13,154,0,0,0
164,7,1,2,7,16,2,14,155,0,0,0
164,7,1,2,7,16,4,15,156,0,0,0
164,7,1,2,7,16,13,16,157,0,0,1
148,7,0,2,7,16,10,1,158,0,1,0
148,7,0,2,7,16,11,2,159,0,0,0
148,7,0,2,7,16,16,3,160,0,1,0
148,7,0,2,7,16,12,4,161,0,0,0
148,7,0,2,7,16,5,5,162,0,1,0
148,7,0,2,7,16,8,6,163,0,0,1
148,7,0,2,7,16,15,7,164,0,0,0
148,7,0,2,7,16,7,8,165,0,1,0
148,7,0,2,7,16,1,9,166,0,1,0
148,7,0,2,7,16,9,10,167,0,1,0
148,7,0,2,7,16,4,11,168,0,1,0
148,7,0,2,7,16,14,12,169,1,1,1
148,7,0,2,7,16,13,13,170,0,1,0
148,7,0,2,7,16,2,14,171,0,1,0
148,7,0,2,7,16,6,15,172,0,1,0
148,7,0,2,7,16,3,16,173,0,0,0
190,7,1,1,8,10,6,1,174,0,1,0
190,7,1,1,8,10,5,2,175,1,1,1
190,7,1,1,8,10,2,3,176,0,0,1
190,7,1,1,8,10,9,4,177,0,1,0
190,7,1,1,8,10,3,5,178,0,1,0
190,7,1,1,8,10,4,6,179,1,1,1
190,7,1,1,8,10,7,7,180,0,0,1
190,7,1,1,8,10,10,8,181,1,1,1
190,7,1,1,8,10,1,9,182,0,0,1
190,7,1,1,8,10,8,10,183,0,0,1
180,7,0,1,8,10,10,1,184,1,1,1
180,7,0,1,8,10,6,2,185,0,1,0
180,7,0,1,8,10,9,3,186,0,1,0
180,7,0,1,8,10,2,4,187,0,1,0
180,7,0,1,8,10,1,5,188,0,1,0
180,7,0,1,8,10,5,6,189,0,0,0
180,7,0,1,8,10,7,7,190,0,1,0
180,7,0,1,8,10,3,8,191,0,1,0
180,7,0,1,8,10,4,9,192,1,1,1
180,7,0,1,8,10,8,10,193,0,1,0
220,7,1,2,9,20,9,1,194,0,0,0
220,7,1,2,9,20,13,2,195,0,0,1
220,7,1,2,9,20,12,3,196,0,0,1
220,7,1,2,9,20,10,4,197,0,0,1
220,7,1,2,9,20,1,5,198,0,0,0
220,7,1,2,9,20,6,6,199,0,0,0
220,7,1,2,9,20,5,7,200,0,0,1
220,7,1,2,9,20,16,8,201,0,0,1
220,7,1,2,9,20,19,9,202,0,0,1
220,7,1,2,9,20,18,10,203,0,0,1
220,7,1,2,9,20,4,11,204,0,0,0
220,7,1,2,9,20,20,12,205,1,1,1
220,7,1,2,9,20,3,13,206,1,1,1
220,7,1,2,9,20,11,14,207,0,0,1
220,7,1,2,9,20,2,15,208,1,1,1
220,7,1,2,9,20,7,16,209,0,0,1
220,7,1,2,9,20,8,17,210,0,0,1
220,7,1,2,9,20,14,18,211,0,0,1
220,7,1,2,9,20,17,19,212,0,0,0
220,7,1,2,9,20,15,20,213,0,0,1
200,7,0,2,9,20,14,1,214,0,1,0
200,7,0,2,9,20,16,2,215,0,1,0
200,7,0,2,9,20,3,3,216,0,1,0
200,7,0,2,9,20,9,4,217,1,1,1
200,7,0,2,9,20,20,5,218,0,1,0
200,7,0,2,9,20,17,6,219,0,1,0
