iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,match
272,21,0,41,2,11,21,6,7,20,292,-0.12,0,28,1,20,18,20,17,10,15,25,11,2,10,10,2,4,1,11,6,7,10,10,9,8,7,6,8,9,9,9,9,9,10,9,8,8,25,20,25,25,5,0,40,10,10,30,10,0,9,10,10,9,10,0
324,3,0,5,1,13,9,4,3,4,335,-0.12,1,24,2,20,10,20,20,15,15,23,3,2,8,3,1,4,2,3,8,8,6,10,8,8,9,6,9,7,8,10,8,10,10,7,7,5,40,10,15,20,10,5,60,5,5,15,5,10,9,9,9,9,8,1
279,7,1,14,2,11,21,16,11,20,271,-0.12,1,23,2,10,15,40,15,10,10,25,10,2,7,1,3,4,2,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,27,15,28,10,10,10,40,3,25,8,13,11,8,9,6,10,7,0
195,2,0,3,2,9,20,6,3,14,227,-0.12,1,26,2,20,16,18,16,16,14,27,10,2,3,9,1,2,1,2,7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,8,15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,9,8,10,10,8,0
449,10,1,20,2,17,11,4,8,5,434,-0.12,0,27,2,30,15,15,30,0,10,23,1,6,7,1,1,3,1,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,25,1,13,44,11,6,7,10,10,10,8,0
227,14,1,28,2,9,20,6,3,2,195,-0.12,1,27,2,15.38,19.23,19.23,19.23,13.46,13.46,26,8,2,7,7,2,6,3,7,7,7,7,10,9,7,2,6,5,10,8,8,9,5,7,5,1,5,20,16,18,16,16,14,15.69,15.69,17.65,15.69,17.65,17.65,7,10,8,10,10,0
397,1,1,2,2,15,18,17,14,4,382,-0.12,1,28,2,25,25,25,10,10,5,24,1,2,3,2,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,20,21,21,22,6,10,18,28,17,23,6,8,7,7,7,10,9,0
251,9,1,18,1,10,9,8,8,1,234,-0.12,1,22,6,20,20,20,10,10,20,33,7,6,2,2,6,4,1,10,7,6,1,6,8,8,5,8,4,9,7,6,9,6,8,2,3,5,19,19,19,19,19,5,13,20,30,15,15,7,8,10,9,10,9,0
473,8,0,15,2,19,15,9,6,5,485,-0.12,0,29,1,20,15,20,15,15,15,34,10,4,1,1,2,6,4,2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,20,20,15,15,15,15,7,9,8,10,7,0
50,11,1,22,2,2,19,10,11,4,24,-0.12,0,27,2,10,20,20,15,20,15,27,1,1,4,4,6,6,2,1,10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,60,10,5,5,10,10,8,9,9,10,8,0
95,2,1,4,2,4,18,11,17,16,91,-0.12,0,25,6,15,3,50,20,2,10,26,8,2,7,5,1,5,2,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,0
292,20,1,40,2,11,21,6,7,21,272,-0.12,0,25,2,25,20,25,25,5,0,28,13,1,7,1,1,2,1,7,10,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1,6,20,18,20,17,10,15,10,21,22,15,15,17,8,10,8,10,10,0
396,18,0,35,2,15,19,6,11,7,403,-0.12,0,22,2,20,25,20,15,5,15,25,15,4,1,5,2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,15,18,18,18,15,16,20,15,15,18,14,18,8,10,10,10,8,0
531,1,1,2,2,21,22,9,18,12,520,-0.12,0,28,6,25,15,25,15,10,10,25,5,4,5,1,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0
531,1,1,2,2,21,22,21,8,1,509,-0.12,1,28,4,10,20,30,10,10,20,25,5,4,5,1,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0
540,10,1,20,2,21,22,10,22,7,515,-0.11,1,23,2,20,20,20,15,10,15,24,5,2,5,1,1,7,4,2,6,4,4,5,7,8,8,9,6,7,4,9,9,9,9,6,3,7,20,15,20,20,15,10,20,30,10,20,10,10,5,7,6,5,7,0
434,5,0,9,2,17,14,4,13,2,441,-0.11,1,24,2,35,10,25,20,5,5,27,11,2,2,2,1,4,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,3,30,15,15,30,0,10,40,10,10,25,0,15,7,7,8,6,4,0
513,5,0,9,2,21,22,22,8,4,534,-0.11,0,24,6,30,30,30,5,2,3,23,15,2,1,1,2,6,4,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6,2,20,20,20,20,5,15,90,0,0,10,0,0,6,8,7,6,4,0
286,14,1,28,2,11,21,1,9,8,259,-0.11,1,25,2,15,18,19,19,17,12,22,2,2,4,7,1,6,3,2,7,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8,7,10,15,25,15,15,20,15,15,20,15,20,15,3,6,6,7,7,0
228,15,1,30,2,9,20,12,4,9,202,-0.11,0,22,2,15.38,19.23,19.23,19.23,15.38,11.54,24,10,4,1,4,3,7,3,2,3,1,2,8,4,5,8,4,6,9,2,4,7,8,9,2,8,7,13.51,18.92,21.62,13.51,13.51,18.92,15.38,10.26,20.51,20.51,15.38,17.95,5,8,4,7,8,0
334,3,1,6,1,13,10,3,6,5,326,-0.11,0,36,1,15,15,15,20,20,15,29,8,4,1,1,1,5,3,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,5,40,10,15,10,10,15,20,10,20,20,10,20,8,7,8,8,9,0
363,3,1,6,2,14,20,9,17,4,344,-0.11,0,26,3,15,15,15,20,20,15,23,5,4,1,1,3,6,2,7,3,3,9,10,4,5,8,6,9,7,5,5,8,7,5,8,5,7,25,20,20,20,5,10,20,25,15,30,5,5,5,7,8,8,3,0
433,4,0,7,2,17,14,3,12,2,441,-0.11,0,24,2,35,10,25,20,5,5,30,15,6,3,3,2,6,3,6,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,5,20,20,20,20,10,10,35,10,10,35,5,5,8,6,7,8,5,0
442,3,1,6,2,17,11,11,5,3,432,-0.11,1,28,2,15,30,30,10,10,5,25,1,2,1,1,4,6,1,1,7,1,7,5,1,1,7,1,8,6,1,1,5,3,5,2,1,6,40,10,0,45,0,5,30,10,10,20,30,10,7,9,8,8,9,1
520,12,0,23,2,21,22,9,10,16,546,-0.11,0,30,2,35,10,20,25,5,5,28,11,6,2,1,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,0
520,12,0,23,2,21,22,9,8,3,533,-0.11,0,26,2,25,25,25,13,12,0,28,11,6,2,1,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,0
8,8,0,15,1,1,10,10,6,2,12,-0.11,1,22,2,60,0,0,40,0,0,25,13,2,1,1,1,5,1,6,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,30,10,20,30,5,5,7,4,8,8,8,1
277,5,1,10,2,11,21,18,18,1,252,-0.11,0,28,3,0,25,25,25,25,0,25,10,2,1,1,1,7,5,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,60,20,0,20,0,0,50,0,0,0,50,0,4,8,8,8,5,0
461,2,1,4,1,18,6,1,5,4,457,-0.11,0,55,4,25,0,25,25,0,25,27,5,6,2,2,1,7,4,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7,40,20,20,10,10,0,50,10,15,15,10,0,6,8,9,8,7,0
461,2,1,4,1,18,6,6,4,5,458,-0.11,0,29,4,50,5,25,20,0,0,27,5,6,2,2,1,7,4,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7,40,20,20,10,10,0,50,10,15,15,10,0,6,8,9,8,7,0
259,8,0,15,2,11,21,1,9,14,286,-0.11,1,22,2,10,15,25,15,15,20,25,10,2,2,2,2,7,1,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,15,18,19,19,17,12,17,18,16,18,13,18,7,9,8,8,9,0
432,3,0,5,2,17,14,11,7,3,442,-0.11,1,25,2,40,10,0,45,0,5,28,11,2,1,1,4,6,3,11,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,4,15,30,30,10,10,5,25,10,25,15,20,5,7,8,8,8,8,1
169,12,1,24,2,7,16,14,10,4,145,-0.11,1,24,2,11.36,18.18,22.73,18.18,11.36,18.18,28,10,2,2,3,2,6,2,2,10,7,8,9,9,7,7,1,6,4,2,7,6,8,8,4,4,6,17.78,20,17.78,15.56,15.56,13.33,20,15.56,17.78,17.78,15.56,13.33,7,9,7,8,7,0
256,5,0,9,2,11,21,7,3,21,293,-0.11,0,28,3,23,18,21,18,10,10,24,4,4,6,5,2,6,4,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,15,25,20,20,10,10,30,10,20,25,5,10,6,9,6,8,6,0
457,4,0,7,1,18,6,1,5,2,461,-0.11,0,27,6,40,20,20,10,10,0,55,6,4,1,1,6,7,3,6,1,2,1,8,9,9,10,1,1,10,4,7,3,10,8,1,1,10,25,0,25,25,0,25,30,20,10,15,10,15,7,6,7,8,3,0
178,5,0,9,1,8,10,8,10,9,192,-0.11,0,24,2,19.57,19.57,15.22,17.39,15.22,13.04,35,3,4,5,5,2,4,2,4,3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,0
344,4,0,7,2,14,18,9,3,12,372,-0.11,0,27,2,30,15,15,20,5,15,26,13,3,1,3,3,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5,5,15,15,15,20,20,15,30,10,10,20,10,20,7,7,8,8,9,0
344,4,0,7,2,14,18,9,15,3,363,-0.11,0,23,4,25,20,20,20,5,10,26,13,3,1,3,3,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5,5,15,15,15,20,20,15,30,10,10,20,10,20,7,7,8,8,9,0
546,16,1,32,2,21,22,9,10,12,520,-0.11,0,28,6,25,15,25,15,10,10,30,8,2,3,4,2,4,1,7,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,35,10,20,25,5,5,30,10,10,30,10,10,9,8,10,8,7,0
77,2,0,3,2,4,18,10,8,13,106,-0.11,0,22,3,10,20,35,10,5,20,22,11,2,2,2,1,4,2,11,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6,15,20,20,20,15,10,40,5,20,20,10,5,6,8,8,8,8,0
149,8,0,15,2,7,16,1,11,4,161,-0.11,1,22,2,16.67,18.75,18.75,18.75,18.75,8.33,28,13,2,3,3,1,5,2,2,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,4,8.51,19.15,19.15,19.15,19.15,14.89,28.57,8.57,20,20,14.29,8.57,8,8,8,8,8,0
44,5,1,10,2,2,19,18,12,12,32,-0.11,0,27,4,50,0,50,0,0,0,24,3,2,3,3,1,3,1,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,25,15,25,25,15,15,50,5,15,20,5,5,7,9,8,9,9,0
215,2,1,4,2,9,20,15,13,15,208,-0.11,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,26,8,4,3,1,1,4,1,7,8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,7,14.89,19.15,21.28,19.15,14.89,10.64,11.63,23.26,16.28,20.93,11.63,16.28,7,8,9,9,9,1
283,11,1,22,2,11,21,12,14,3,254,-0.11,0,22,2,25,7,25,25,8,10,27,5,4,1,1,1,4,2,7,9,6,6,6,4,4,8,6,6,8,1,5,3,3,7,2,7,5,50,10,10,10,10,10,30,10,30,10,10,10,9,9,9,9,9,0
372,12,1,24,2,14,20,9,3,4,344,-0.11,0,26,3,15,15,15,20,20,15,27,8,2,9,7,2,5,2,10,9,10,8,9,9,9,7,4,2,9,6,8,6,7,7,4,2,5,30,15,15,20,5,15,30,10,15,10,20,15,7,8,8,9,8,0
533,3,1,6,2,21,22,9,8,12,520,-0.11,0,28,6,25,15,25,15,10,10,26,5,2,1,1,2,6,2,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,5,25,25,25,13,12,0,25,15,15,15,15,15,8,9,8,9,9,0
534,4,1,8,2,21,22,22,8,5,513,-0.11,0,23,2,20,20,20,20,5,15,24,5,6,1,1,3,5,6,5,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,9,30,30,30,5,2,3,25,25,25,10,10,5,7,9,8,9,5,0
32,12,0,23,2,2,16,18,11,5,44,-0.11,0,24,2,25,15,25,25,15,15,27,3,4,1,1,1,4,2,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,3,50,0,50,0,0,0,95,0,0,5,0,0,7,5,9,9,7,0
106,13,1,26,2,4,18,10,8,2,77,-0.11,0,22,2,15,20,20,20,15,10,22,1,3,1,3,5,7,3,1,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,5,10,20,35,10,5,20,20,15,20,20,5,20,4,7,3,9,2,0
145,4,0,7,2,7,16,14,10,12,169,-0.11,1,28,2,17.78,20,17.78,15.56,15.56,13.33,24,10,2,9,7,2,7,1,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,11.36,18.18,22.73,18.18,11.36,18.18,22.22,13.33,17.78,20,8.89,17.78,5,5,7,9,7,0
192,9,1,18,1,8,10,8,10,5,178,-0.11,0,35,4,15.22,17.39,17.39,17.39,15.22,17.39,24,8,2,2,7,1,6,2,7,7,5,7,7,3,2,6,8,7,9,6,3,6,7,8,4,5,4,19.57,19.57,15.22,17.39,15.22,13.04,14,18,14,20,18,16,7,10,9,9,10,0
293,21,1,42,2,11,21,7,3,5,256,-0.11,0,24,4,15,25,20,20,10,10,28,8,3,3,7,2,5,2,7,6,9,7,10,8,7,6,6,8,9,6,9,9,8,8,6,4,6,23,18,21,18,10,10,15,25,20,15,15,10,7,10,9,9,9,0
161,4,1,8,2,7,16,1,11,8,149,-0.11,1,28,2,8.51,19.15,19.15,19.15,19.15,14.89,22,10,2,6,2,2,4,2,10,9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,7,16.67,18.75,18.75,18.75,18.75,8.33,14.55,18.18,18.18,16.36,18.18,14.55,8,7,9,9,7,0
252,1,0,1,2,11,21,18,18,5,277,-0.11,0,25,2,60,20,0,20,0,0,28,13,3,1,1,1,6,2,2,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2,10,0,25,25,25,25,0,20,5,20,20,20,15,9,9,9,9,10,0
301,8,0,15,2,12,14,3,7,12,319,-0.11,1,26,2,20,25,20,10,5,20,34,9,2,3,8,2,4,1,2,5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,40,5,20,20,10,5,9,9,8,9,8,0
319,12,1,23,2,12,14,3,7,8,301,-0.11,1,34,2,20,20,20,20,10,10,26,9,2,2,4,6,7,2,2,8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3,0
326,5,0,9,1,13,9,3,6,3,334,-0.11,0,29,4,40,10,15,10,10,15,36,9,1,5,5,2,6,4,2,2,2,3,8,8,8,2,2,6,9,6,10,8,10,10,10,8,8,15,15,15,20,20,15,25,15,10,25,10,15,8,9,6,9,8,0
441,2,1,4,2,17,11,4,10,5,434,-0.11,1,27,2,30,15,15,30,0,10,24,1,2,4,2,2,7,1,1,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,7,35,10,25,20,5,5,50,0,0,25,25,0,8,7,8,9,8,0
441,2,1,4,2,17,11,3,9,4,433,-0.11,0,30,6,20,20,20,20,10,10,24,1,2,4,2,2,7,1,1,6,1,6,7,7,8,7,14,9,9,8,9,10,10,10,7,2,7,35,10,25,20,5,5,50,0,0,25,25,0,8,7,8,9,8,0
458,5,0,9,1,18,6,6,4,2,461,-0.11,0,27,6,40,20,20,10,10,0,29,8,4,9,8,1,4,1,7,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9,5,50,5,25,20,0,0,50,10,20,0,0,20,10,10,9,10,10,0
229,16,1,32,2,9,20,15,10,15,208,-0.11,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,28,10,2,7,1,1,6,3,7,8,5,7,7,1,1,5,3,3,8,5,1,5,2,6,1,1,3,21.43,16.67,21.43,16.67,11.9,11.9,15.22,19.57,15.22,17.39,21.74,10.87,8,7,5,10,10,1
202,9,0,17,2,9,20,12,4,15,228,-0.11,0,24,4,13.51,18.92,21.62,13.51,13.51,18.92,22,2,2,8,5,2,6,2,2,8,8,9,7,6,4,4,1,6,8,7,7,9,6,7,7,1,3,15.38,19.23,19.23,19.23,15.38,11.54,21.43,16.67,9.52,21.43,14.29,16.67,7,10,9,10,8,0
254,3,0,5,2,11,21,12,14,11,283,-0.11,0,27,4,50,10,10,10,10,10,22,7,2,8,3,2,6,2,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0
397,1,1,2,2,15,18,6,3,18,396,-0.11,0,25,4,15,18,18,18,15,16,24,1,2,3,2,2,5,2,1,9,8,8,6,7,7,6,2,6,7,5,7,8,4,7,5,1,6,20,21,21,22,6,10,18,28,17,23,6,8,7,7,7,10,9,0
12,2,1,4,1,1,10,10,6,8,8,-0.11,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,22,1,2,1,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60,0,0,40,0,0,25,15,25,20,15,0,9,9,9,10,9,1
208,15,0,29,2,9,20,15,10,16,229,-0.11,0,28,2,21.43,16.67,21.43,16.67,11.9,11.9,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,11.54,13.46,19.23,19.23,19.23,17.31,23.26,16.28,13.95,16.28,13.95,16.28,9,10,10,10,10,1
208,15,0,29,2,9,20,15,13,2,215,-0.11,0,26,4,14.89,19.15,21.28,19.15,14.89,10.64,25,10,1,2,1,2,4,3,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,11.54,13.46,19.23,19.23,19.23,17.31,23.26,16.28,13.95,16.28,13.95,16.28,9,10,10,10,10,1
396,18,0,35,2,15,19,6,3,1,397,-0.11,0,24,2,20,21,21,22,6,10,25,15,4,1,5,2,7,2,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,15,18,18,18,15,16,20,15,15,18,14,18,8,10,10,10,8,0
515,7,0,13,2,21,22,10,22,10,540,-0.11,1,24,2,20,15,20,20,15,10,23,6,2,8,5,1,6,3,16,10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9,6,20,20,20,15,10,15,30,15,20,15,5,15,8,10,8,10,8,0
434,5,0,9,2,17,14,4,3,11,450,-0.1,1,25,2,50,5,5,5,5,30,27,11,2,2,2,1,4,2,15,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,3,30,15,15,30,0,10,40,10,10,25,0,15,7,7,8,6,4,0
513,5,0,9,2,21,22,22,14,18,548,-0.1,1,30,2,40,10,20,10,0,20,23,15,2,1,1,2,6,4,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6,2,20,20,20,20,5,15,90,0,0,10,0,0,6,8,7,6,4,0
23,3,0,5,2,2,16,3,1,6,45,-0.1,0,28,2,25,15,25,15,0,20,21,3,4,9,6,1,1,1,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3,5,10,20,40,10,10,10,40,5,20,20,5,10,5,8,6,7,8,1
282,10,1,20,2,11,21,16,19,20,271,-0.1,0,23,2,10,15,40,15,10,10,23,5,1,1,1,1,4,3,7,10,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1,5,25,15,20,20,10,10,25,15,20,10,20,10,7,9,9,7,10,1
306,14,0,26,2,12,14,9,10,10,317,-0.1,0,30,2,50,0,20,20,0,10,22,9,4,6,2,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7,16,20,19,16,18,11,22,13,18,18,16,13,6,9,8,8,8,0
334,3,1,6,1,13,10,9,2,6,327,-0.1,0,29,2,15,10,20,20,20,15,29,8,4,1,1,1,5,3,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,5,40,10,15,10,10,15,20,10,20,20,10,20,8,7,8,8,9,0
520,12,0,23,2,21,22,9,3,19,549,-0.1,0,28,2,20,20,20,20,0,20,28,11,6,2,1,1,7,1,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,25,15,25,15,10,10,40,5,15,20,10,10,8,9,7,8,5,0
45,6,1,12,2,2,19,3,1,3,23,-0.1,0,21,4,10,20,40,10,10,10,28,8,2,6,6,2,6,3,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,25,15,25,15,0,20,20,20,20,10,10,20,7,8,6,8,7,1
387,9,0,17,2,15,19,13,18,7,403,-0.1,1,22,2,20,25,20,15,5,15,25,3,2,5,2,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2,6,20,15,25,15,15,10,30,15,20,15,10,10,8,8,8,8,8,0
134,3,0,5,1,6,5,4,2,1,137,-0.1,0,26,4,17.39,17.39,15.22,17.39,13.04,19.57,23,10,2,8,10,1,5,3,2,7,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8,8,6.67,20,20,17.78,20,15.56,20.51,15.38,12.82,20.51,12.82,17.95,7,8,8,8,8,1
134,3,0,5,1,6,5,4,3,10,141,-0.1,0,28,3,20.83,20.83,16.67,16.67,6.25,18.75,23,10,2,8,10,1,5,3,2,7,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8,8,6.67,20,20,17.78,20,15.56,20.51,15.38,12.82,20.51,12.82,17.95,7,8,8,8,8,0
507,7,1,12,1,20,6,3,4,4,499,-0.1,0,26,2,19,19,19,19,5,19,24,2,4,1,1,5,7,3,2,10,9,10,9,9,8,7,4,5,8,5,7,6,6,8,3,2,5,20,20,20,20,20,0,30,10,10,30,10,10,7,8,7,8,7,0
518,10,0,19,2,21,22,6,20,18,548,-0.1,1,30,2,40,10,20,10,0,20,23,15,2,2,1,5,7,2,6,4,2,5,8,6,7,5,5,9,9,8,8,8,6,8,9,4,2,20,25,25,30,5,5,35,10,10,30,5,10,6,9,8,8,7,1
141,10,1,10,1,6,5,4,3,3,134,-0.1,0,23,2,6.67,20,20,17.78,20,15.56,28,8,3,4,4,1,6,2,7,10,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6,4,20.83,20.83,16.67,16.67,6.25,18.75,19.05,7.14,19.05,23.81,21.43,9.52,7,9,8,8,6,0
317,10,1,19,2,12,14,9,10,14,306,-0.1,0,22,4,16,20,19,16,18,11,30,8,2,1,1,1,4,1,7,8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,7,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5,0
327,6,0,11,1,13,9,9,2,3,334,-0.1,0,29,4,40,10,15,10,10,15,29,13,2,2,7,2,6,3,7,1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,15,10,20,20,20,15,50,10,10,10,0,20,7,7,9,8,10,0
368,8,1,16,2,14,20,4,2,16,356,-0.1,0,27,2,15,25,20,20,0,20,24,13,6,1,1,1,4,2,6,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,20,10,25,20,10,15,20,20,20,15,15,10,6,8,8,8,7,0
516,8,0,15,2,21,22,18,10,18,548,-0.1,0,30,2,40,10,20,10,0,20,27,10,4,9,3,2,6,3,2,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,2,58,5,8,10,7,12,40,5,10,20,5,20,8,9,9,8,8,0
354,14,0,27,2,14,18,19,3,5,365,-0.1,1,30,2,31.58,10.53,15.79,21.05,10.53,10.53,22,3,2,9,8,1,6,1,3,10,10,10,10,8,8,1,1,1,8,10,10,10,10,10,10,6,7,20,10,20,20,20,10,40,5,10,25,15,15,7,7,10,8,8,1
545,15,1,30,2,21,22,16,20,6,514,-0.1,1,23,2,20,20,20,15,5,20,24,5,2,7,1,1,7,2,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,6,20,20,20,20,10,10,20,20,10,20,25,5,8,8,8,9,6,0
403,7,1,14,2,15,18,13,17,9,387,-0.1,1,25,2,20,15,25,15,15,10,22,5,2,6,6,5,5,3,7,9,8,3,7,4,3,5,3,3,5,6,5,8,3,6,2,1,6,20,25,20,15,5,15,25,20,10,20,15,10,4,8,7,9,9,0
271,20,0,39,2,11,21,16,19,10,282,-0.1,0,23,1,25,15,20,20,10,10,23,11,2,10,9,2,4,1,11,8,7,10,9,10,10,5,5,6,7,7,9,9,9,8,9,5,8,10,15,40,15,10,10,30,10,30,10,10,10,9,10,10,9,10,1
378,18,1,36,2,14,20,8,1,3,343,-0.1,1,32,2,5,25,20,10,15,25,29,8,2,3,2,6,5,2,7,9,5,10,5,4,4,2,1,8,7,3,3,8,5,8,5,2,6,25,15,20,20,10,10,25,10,10,15,30,10,6,7,7,9,7,0
519,11,0,21,2,21,22,20,20,11,541,-0.1,0,23,4,40,30,0,20,0,10,26,9,2,8,9,2,4,2,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,40,5,30,15,5,5,80,2,5,10,1,2,8,10,9,9,10,0
125,4,1,8,1,5,10,7,1,3,114,-0.1,0,20,1,20,20,20,20,10,10,21,4,2,3,1,1,3,1,4,3,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7,6,20,15,20,15,12,18,25,10,15,15,15,20,9,6,10,9,10,0
196,3,0,5,2,9,20,5,2,14,227,-0.1,0,26,2,20,16,18,16,16,14,25,7,4,1,6,1,1,1,2,3,3,6,7,7,7,8,6,8,6,8,9,9,9,9,7,9,6,17.65,17.65,17.65,15.69,15.69,15.69,18.75,18.75,16.67,16.67,14.58,14.58,9,9,9,9,9,0
541,11,1,22,2,21,22,20,20,11,519,-0.1,0,26,2,40,5,30,15,5,5,23,5,4,2,2,3,7,3,7,10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,7,40,30,0,20,0,10,10,25,25,20,10,10,8,9,9,9,8,0
